Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
HeatOfCombustion,Class,ThermoProperty,IS-A,,,,The heat of combustion is the energy released as heat when a compound undergoes complete combustion with oxygen under standard conditions.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
HeatOfVaporization,Class,http://semanticscience.org/resource/CHEMINF_000418,EQUIVALENT-TO,,,,The heat (or enthalpy) of vaporization is the quantity of heat that must be absorbed if a certain quantity of liquid is vaporized at a constant temperature.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
HeatOfVaporization,Class,ThermoProperty,IS-A,,,,,,
HenrysLawConstant,Class,http://semanticscience.org/resource/CHEMINF_000433,EQUIVALENT-TO,,,,"Henry's law states that the amount of dissolved gas (in liquid, such as water) is proportional to its partial pressure in the gas phase. The proportionality factor is called the Henry's law constant and defined as the ratio of a compound's partial pressure in air to the concentration of the compound in water at a given temperature.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
HenrysLawConstant,Class,ThermoProperty,IS-A,,,,,,
HigherHeatingValue,Class,ThermoProperty,IS-A,,,,The gross or high heating value is the amount of heat produced by the complete combustion of a unit quantity of fuel.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
LowerHeatingValue,Class,ThermoProperty,IS-A,,,,The net or lower heating value is obtained by subtracting the latent heat of vaporization of the water vapor formed by the combustion from the gross or higher heating value.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
MeltingPoint,Class,http://semanticscience.org/resource/CHEMINF_000256,EQUIVALENT-TO,,,,"The melting point is the temperature at which a substance changes state from solid to liquid at atmospheric pressure. When considered as the temperature of the reverse change (from liquid to solid), it is referred to as the freezing point.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
MeltingPoint,Class,ThermoProperty,IS-A,,,,,,
OpticalRotation,Class,http://purl.obolibrary.org/obo/CHMO_0002818,EQUIVALENT-TO,,,,"Optical rotation is a property of chiral substances that is expressed as the angle to which the material causes polarized light to rotate at a particular temperature, wavelength, and concentration.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
OpticalRotation,Class,ThermoProperty,IS-A,,,,,,
Solubility,Class,http://semanticscience.org/resource/CHEMINF_000258,EQUIVALENT-TO,,,,"The solubility of a substance is the amount of that substance that will dissolve in a given amount of solvent. The default solvent is water, if not indicated.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Solubility,Class,ThermoProperty,IS-A,,,,,,
SurfaceTension,Class,http://semanticscience.org/resource/CHEMINF_000420,EQUIVALENT-TO,,,,Surface tension is a contractive tendency of the surface of a liquid that allows it to resist an external force. It is measured as the energy required to increase the surface area of a liquid by a unit of area.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
SurfaceTension,Class,ThermoProperty,IS-A,,,,,,
VaporDensity,Class,http://semanticscience.org/resource/CHEMINF_000440,EQUIVALENT-TO,,,,"The density of a gas or vapor relative to that of the reference gas. While some resources use the hydrogen gas as the reference gas for the vapor density calculation, many resources (particularly in relation to safety considerations at commercial and industrial facilities in the U.S.) defines the vapor density with respect to the density of air, which has an arbitrary value of one. If a gas has a vapor density of less than one it will generally rise in air. If the vapor density is greater than one the gas will generally sink in air.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
VaporDensity,Class,ThermoProperty,IS-A,,,,,,
VaporPressure,Class,http://semanticscience.org/resource/CHEMINF_000419,EQUIVALENT-TO,,,,Vapor pressure (or equilibrium vapor pressure) is the pressure of a vapor in thermodynamic equilibrium with its condensed phases in a closed system.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
VaporPressure,Class,ThermoProperty,IS-A,,,,,,
Viscosity,Class,ThermoProperty,IS-A,,,,Viscosity is a measure of a fluid's resistance to flow. It describes the internal friction of a moving fluid.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Classification,Class,,,,,,A set of concepts and categories in a subject area or domain that shows their properties and the relations between them.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
ChemicalClass,Class,Classification,IS-A,,,,"Chemical classes are groupings that relate chemicals by similar features. Chemicals can be classified by their structure (e.g., hydrocarbons), uses (e.g., pesticides), physical properties (e.g., volatile organic compounds [VOCs]), radiological properties (e.g., radioactive materials), or other factors. ChEBI Ontology tree. ChEBI is an acronym for Chemical Entities of Biological Interest, which is a freely available dictionary of molecular entities focused on 'small' chemical compounds. ChEBI incorporates an ontological classification, whereby the relationships between molecular entities or classes of entities and their parents and/or children are specified.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
ElementClassification,Class,Classification,IS-A,,,,Classification of elements in the periodic table.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
GHSHazardStatement,Class,Classification,IS-A,,,,GHS (Globally Harmonized System of Classification and Labelling of Chemicals) is a United Nations system to identify hazardous chemicals and to inform users about these hazards. GHS has been adopted by many countries around the world and is now also used as the basis for international and national transport regulations for dangerous goods.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
Use,Class,,,,,,Application and role of a chemical species.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
SpectralInformation,Class,http://purl.obolibrary.org/obo/CHMO_0000800,EQUIVALENT-TO,,,,"Spectral data for this compound, including 1-D and 2-D NMR, Infrared (IR), Raman, and Ultraviolet (UV) spectroscopy, mass spectrometry (MS), and chromatography.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
NMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000835,EQUIVALENT-TO,,,,Nuclear magnetic resonance spectrum.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
NMRSpectra,Class,SpectralInformation,IS-A,,,,,,
1DNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0001928,EQUIVALENT-TO,,,,One-dimensional NMR spectra,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
1DNMRSpectra,Class,NMRSpectra,IS-A,,,,,,
2DNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000932,EQUIVALENT-TO,,,,"Two-dimensional NMR spectroscopy is a set of nuclear magnetic resonance spectroscopy (NMR) methods, which give data plotted in a space defined by two frequency axes.",http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
2DNMRSpectra,Class,NMRSpectra,IS-A,,,,,,
11BNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000843,EQUIVALENT-TO,,,,Boron-11 NMR spectroscopy (also known as 11B NMR) is a version of NMR spectroscopy used to elucidate the structure of boron-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
11BNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
13CNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000837,EQUIVALENT-TO,,,,Carbon-13 NMR spectroscopy (also known as 13C NMR) is a version of NMR spectroscopy used to elucidate the structure of carbon-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
13CNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
15NNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000844,EQUIVALENT-TO,,,,Nitrogen-15 NMR spectroscopy (also known as 15N NMR) is a version of NMR spectroscopy used to elucidate the structure of nitrogen-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
15NNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
17ONMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0001189,EQUIVALENT-TO,,,,Oxygen-17 NMR spectroscopy (also known as 17O NMR) is a version of NMR spectroscopy used to elucidate the structure of oxygen-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
17ONMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
19FNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000845,EQUIVALENT-TO,,,,Fluorine-19 NMR spectroscopy (also known as 19F NMR) is a version of NMR spectroscopy used to elucidate the structure of fluorine-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
19FNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
29SiNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0001955,EQUIVALENT-TO,,,,Silicon-29 NMR spectroscopy (also known as 29Si NMR) is a version of NMR spectroscopy used to elucidate the structure of silicon-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
29SiNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
31PNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000839,EQUIVALENT-TO,,,,Phosphorus-31 NMR spectroscopy (also known as 31P NMR) is a version of NMR spectroscopy used to elucidate the structure of phosphorus-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
31PNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
1HNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0002419,EQUIVALENT-TO,,,,Hydrogen-1 NMR spectroscopy (also known as H1 NMR or proton NMR) is a version of NMR spectroscopy used to elucidate the structure of hydrogen-containing compounds.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
1HNMRSpectra,Class,1DNMRSpectra,IS-A,,,,,,
1H13CNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0000890,EQUIVALENT-TO,,,,Two-dimensional 1H-13C NMR spectra.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
1H13CNMRSpectra,Class,2DNMRSpectra,IS-A,,,,,,
1H1HNMRSpectra,Class,http://purl.obolibrary.org/obo/CHMO_0002420,EQUIVALENT-TO,,,,Two-dimensional 1H-1H NMR spectra.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
1H1HNMRSpectra,Class,2DNMRSpectra,IS-A,,,,,,
MassSpectrometry,Class,http://purl.obolibrary.org/obo/CHMO_0000470,EQUIVALENT-TO,,,,Mass spectrometry (MS or mass spec) is a technique to determine molecular structure through ionization and fragmentation of the parent compound into smaller components.,http://www.theworldavatar.com/ontology/ontospecies/OntoSpecies.owl,
MassSpectrometry,Class,SpectralInformation,IS-A,,,,,,
