Source,Type,Target,Relation,Domain,Range,Quantifier,Comment,Defined By,Label
HalfSpaceSolid,Class,GeometricRepresentation ,IS-A,,,,"A solid that is defined by the half space, ie the regular subset of the domain which lies on one side of an unbounded surface. The surface side in the half space is determined by the surface normal and agreement flag. A valid half space solid must have the domain divided exactly into two subsets by the surface. Its IFC equivalent is IfcHalfSpaceSolid.",https://www.theworldavatar.com/kg/ontobim/,Half Space Solid
PolygonalBoundedHalfSpace,Class,HalfSpaceSolid,IS-A,,,,"Defines a half space solid, in which the half space is bounded by a polygonal boundary. Its IFC equivalent is IfcPolygonalBoundedHalfSpace.",https://www.theworldavatar.com/kg/ontobim/,Polygonal Bounded Half Space
PolyLine,Class,GeometricRepresentation,IS-A,,,,"Defines a bounded curve of n-1 linear segments, defined by a list of n Line Vertex. Its IFC equivalent is IfcPolyline.",,Poly line
PolyLoop,Class,Polyline,IS-A,,,,Defines a polyline that is a closed loop. Its closest IFC equivalent is IfcPolyLoop.,https://www.theworldavatar.com/kg/ontobim/,Poly Loop
SolidModel,Class,GeometricRepresentation ,IS-A,,,,Defines a complete representation of an element&apos;s nominal shape such that all points in the interior are connected. There are several different types of solid model representations. Its IFC equivalent is IfcSolidModel.,https://www.theworldavatar.com/kg/ontobim/,Solid Model
ExtrudedAreaSolid,Class,SolidModel,IS-A,,,,"Defined a solid by sweeping a bounded planar surface in a given direction. If the planar area has inner boundaries, i.e. holes defined, then those holes shall be swept into holes of the solid. Its IFC equivalent is IfcExtrudedAreaSolid.",https://www.theworldavatar.com/kg/ontobim/,Extruded Area Solid
FacetedBrep,Class,SolidModel,IS-A,,,,Defines a simple form of boundary representation model in which all faces are planar and all edges are straight lines. Its IFC equivalent is IfcFacetedBrep and this class has to follow the topological constraints of IfcManifoldSolidBrep.,https://www.theworldavatar.com/kg/ontobim/,Faceted Brep
SurfacePlane,Class,GeometricRepresentation ,IS-A,,,,"Defines an unbounded surface with a constant normal (specified by a point and its normal direction vector). A surface can be envisioned as a set of connected points in 3-dimensional space which is always 2-dimensional locally, but need not be a manifold. Its IFC equivalent is IfcPlane.",https://www.theworldavatar.com/kg/ontobim/,Surface Plane
TopologicalRepresentation,Class,GeometricRepresentation ,IS-A,,,,A representation of the element that describes how elements are bounded and connected in an abstract manner.,https://www.theworldavatar.com/kg/ontobim/,Topological Representation
Face,Class,TopologicalRepresentation,IS-A,,,,"Defines a topological entity of dimensionality 2, that is represented by its bounding loops or face bounds. Its IFC equivalent is IfcFace.",https://www.theworldavatar.com/kg/ontobim/,Face
FaceOuterBound,Class,TopologicalRepresentation,IS-A,,,,Defines a loop that is the outer boundary of a face. Only one should exist for any given face. Its IFC equivalent is IfcFaceOuterBound.,https://www.theworldavatar.com/kg/ontobim/,Face Outer Bound
LineVertex,Class,TopologicalRepresentation,IS-A,,,,Defines a vertex on a polyline that follows a sequence. Its geometric position is given by a cartesian point.,https://www.theworldavatar.com/kg/ontobim/,LineVertex
GeometricRepresentationContext,Class,,,,,,"Defines a distinct coordinate space, that is spatially unrelated to other coordinate spaces, as the overall representation context in which geometric representation items are geometrically founded. Its IFC equivalent is IfcGeometricRepresentationContext.",https://www.theworldavatar.com/kg/ontobim/,Geometric Representation Context
GeometricRepresentationSubContext,Class,,,,,,"Define semantically distinguished representation types for different information content, dependent on the representation view and the target scale. This enables the control of the level of detail. As a subcontext, it inherits several attributes from the parent context.",https://www.theworldavatar.com/kg/ontobim/,Geometric Representation SubContext
GeometricVoid,Class,,,,,,"A class that modifies (usually subtracts from) the shape and appearance of the host elements, such as walls, floors, ceilings, and roofs. It is equivalent to the IfcFeatureElementSubtraction or IfcOpeningElement class.",https://www.theworldavatar.com/kg/ontobim/,Geometric Void
LocalPlacement,Class,,,,,,Defines the relative placement of a product in relation to the placement of a parent product or the absolute placement of a product within the project&apos;s geometric representation context. Its IFC equivalent is the IfcLocalPlacement class.,https://www.theworldavatar.com/kg/ontobim/,Local Placement
ModelRepresentation3D,Class,,,,,,The 3D geometric model representation of an element in a IFC model.,https://www.theworldavatar.com/kg/ontobim/,3D Model Representation
IfcProjectRepresentation,Class,,,,,,"Defines an abstract container class that establishes the context in IFC schema for information to be exchanged or shared, and reference the root of the Zone hierarchy. Its IFC equivalent is IfcProject.",https://www.theworldavatar.com/kg/ontobim/,Ifc Project Representation
RectangleProfileDefinition,Class,,,,,,Defines the profile definition of the swept surface geometry or swept area solid as a rectangle. Its IFC equivalent is the IfcRectangleProfileDef class.,https://www.theworldavatar.com/kg/ontobim/,Rectangle Profile Definition
Facility,Class,https://w3id.org/bot#Zone,IS-A,,,,"An independent unit of the built environment, intended to serve at least one function or user activity. A facility is a part of the physical world or a virtual world with a 3D spatial extent that can serve one and more storeys. A facility also can comprise of one or several rooms with different purposes. For example, a multi-storey department store is a facility, which comprise of smaller shopping departments or rooms.",https://www.theworldavatar.com/kg/ontobim/,Facility
Room,Class,https://w3id.org/bot#Zone,IS-A,,,,"An independent unit within a building, intended to serve at least one function or user activity for the building occupants or visitors. A room is a part of the physical world or a virtual world whose 3D spatial extent is bounded either tangibly by physical elements (ceiling, wall, floor) or theoretically by abstract units of spaces (departments, workspaces)",https://www.theworldavatar.com/kg/ontobim/,Room
LectureTheatre,Class,https://www.theworldavatar.com/kg/ontobim/Room,IS-A,,,,"A large room or hall designed for delivering lectures, often equipped with tiered seating and advanced audio-visual facilities.",https://www.theworldavatar.com/kg/ontobim/,LectureTheatre
SeminarRoom,Class,https://www.theworldavatar.com/kg/ontobim/Room,IS-A,,,,"A space intended for smaller group discussions, presentations, or seminars, typically furnished with tables and chairs for interactive sessions.",https://www.theworldavatar.com/kg/ontobim/,SeminarRoom
Laboratory,Class,https://www.theworldavatar.com/kg/ontobim/Room,IS-A,,,,"A specialized room equipped for scientific experiments, research, or teaching, often containing specific apparatus and safety features.",https://www.theworldavatar.com/kg/ontobim/,Laboratory
TutorialRoom,Class,https://www.theworldavatar.com/kg/ontobim/Room,IS-A,,,,"A room designed for more intimate, interactive learning sessions, often used for tutorials, group studies, or workshops.",https://www.theworldavatar.com/kg/ontobim/,TutorialRoom
IfcAbstractRepresentation,Class,,,,,,Defines the abstract representation of zones in an IFC model.,https://www.theworldavatar.com/kg/ontobim/,Ifc Abstract Representation
IfcSiteRepresentation,Class,IfcAbstractRepresentation,IS-A,,,,Defines the abstract representation of the site in an IFC model.,https://www.theworldavatar.com/kg/ontobim/,Ifc Site Representation
IfcBuildingRepresentation,Class,IfcAbstractRepresentation,IS-A,,,,Defines the abstract representation of the building in an IFC model.,https://www.theworldavatar.com/kg/ontobim/,Ifc Building Representation
IfcStoreyRepresentation,Class,IfcAbstractRepresentation,IS-A,,,,Defines the abstract representation of the storey in an IFC model.,https://www.theworldavatar.com/kg/ontobim/,Ifc Storey Representation
IfcRoomRepresentation,Class,IfcAbstractRepresentation,IS-A,,,,Defines the abstract representation of the room in an IFC model.,https://www.theworldavatar.com/kg/ontobim/,Ifc Room Representation
IfcModelRepresentation,Class,,,,,,Defines the geometric representation of an element as an IFC model.,https://www.theworldavatar.com/kg/ontobim/,Ifc Model Representation
hasBaseSurface,Object Property,,,HalfSpaceSolid,SurfacePlane,,A relationship that defines the surface defining side for a half space solid.,https://www.theworldavatar.com/kg/ontobim/,has base surface
hasBooleanOperator ,Object Property,,,BooleanClippingResult,IfcBooleanOperator,,Defines the operator type for boolean operations.,https://www.theworldavatar.com/kg/ontobim/,has boolean operator
hasBounds,Object Property,,,Face,FaceOuterBound,,A relationship that defines the boundaries of a face.,https://www.theworldavatar.com/kg/ontobim/,has bounds
hasCompoundPlaneAngle ,Object Property,,,IfcSiteRepresentation,CompoundPlaneAngle,,"Links the Site to its world longitude or latitude. This relationship is not intended to be stated explicitly, but inferred from its sub-properties. For application, only the sub-properties are used.",https://www.theworldavatar.com/kg/ontobim/,has compound plane angle
hasRefLatitude,Object Property,hasCompoundPlaneAngle,IS-A,IfcSiteRepresentation,CompoundPlaneAngle,exactly 1,A relationship between the site of a model and its world latitude with respect to the world geodetic system WGS84..,https://www.theworldavatar.com/kg/ontobim/,has reference latitude
hasRefLongitude ,Object Property,hasCompoundPlaneAngle,IS-A,IfcSiteRepresentation,CompoundPlaneAngle,exactly 1,A relationship between the site of a model and its world longtitude with respect to the world geodetic system WGS84..,https://www.theworldavatar.com/kg/ontobim/,has reference longitude
hasConnectedFaces ,Object Property,,,ClosedShell,Face,,"A relationship that defines the closed shell, comprising of a set of faces arcwise connected along common edges or vertices.",https://www.theworldavatar.com/kg/ontobim/,has connected faces
hasContext ,"Object Property, Functional Property, Asymmetric Property",,,IfcProjectRepresentation,GeometricRepresentationContext,,A relationship that references the project to their geometric representation context.,https://www.theworldavatar.com/kg/ontobim/,has context
hasDerivedAxis ,Object Property,,,CartesianTransformationOperator,DirectionVector,,"Defines a relationship from the operator to the derived axis direction, to get a list of mutually orthogonal, normalized vectors defining the transformation matrix in IFC. See IfcCartesianTransformationOperator3D and IfcCartesianTransformationOperator for more information.",https://www.theworldavatar.com/kg/ontobim/,has derived axis
hasDerivedXAxis ,Object Property,hasDerivedAxis,IS-A,,,exactly 1,Defines a relationship from the operator to the derived x-axis direction.,https://www.theworldavatar.com/kg/ontobim/,has derived x-axis
hasDerivedYAxis ,Object Property,hasDerivedAxis,IS-A,,,exactly 1,Defines a relationship from the operator to the derived y-axis direction.,https://www.theworldavatar.com/kg/ontobim/,has derived y-axis
hasDirection,"Object Property, Asymmetric Property",,,https://www.w3.org/2002/07/owl#Thing,DirectionVector,,"Links any entity to a direction vector. This relationship is not intended to be stated explicitly, but inferred from its sub-properties. For application, only the sub-properties are used.",https://www.theworldavatar.com/kg/ontobim/,has direction
hasAxisDirection,"Object Property, Functional Property, Asymmetric Property",hasDirection,IS-A,LocalPlacement,DirectionVector,,A relationship that determines the local placement &apos;s exact direction to the local Z axis.,https://www.theworldavatar.com/kg/ontobim/,has axis direction
hasRefDirection,"Object Property, Functional Property, Asymmetric Property",hasDirection,IS-A,LocalPlacement,DirectionVector,,A relationship that determines the local placement direction to the local X axis.,https://www.theworldavatar.com/kg/ontobim/,has ref direction
hasExteriorBoundary,Object Property,,,FacetedBrep,ClosedShell,,A relationship defining the exterior boundary of the solid through a shell. The shell normal shall point away from the interior of the solid.,https://www.theworldavatar.com/kg/ontobim/,has exterior boundary
hasExtrusionDirection,Object Property,,,ExtrudedAreaSolid,DirectionVector,,Defines the direction of the extrusion of the surface.,https://www.theworldavatar.com/kg/ontobim/,has extrusion direction
hasExtrusionProfile,Object Property,,,ExtrudedAreaSolid,RectangleProfileDefinition,,"A relationship defining the surface that is to be extruded, ie profile definition.",https://www.theworldavatar.com/kg/ontobim/,has extrusion profile
hasExtrusionStartPosition,Object Property,,,ExtrudedAreaSolid,LocalPlacement,,A relationship that defines the geometric start position of the extruded area solid.,https://www.theworldavatar.com/kg/ontobim/,has extrusion start position
hasFaceBoundary ,Object Property,,,FaceOuterBound,PolyLoop,,A relationship that defines the polyloop acting as the boundary for the face.,https://www.theworldavatar.com/kg/ontobim/,has face boundary
hasFirstOperand,Object Property,,,BooleanClippingResult,GeometricRepresentation,exactly 1,A relationship that defines the first operand/geometry of the boolean clipping operation. This is usually a swept area solid or another boolean clipping result.,https://www.theworldavatar.com/kg/ontobim/,has first operand
hasGeometricRepresentation,Object Property,,,IfcModelRepresentation UNION GeometricVoid,ModelRepresentation3D,,A relationship between an element or void within the space or building and their geometric representation defined according to IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has geometric representation of
hasIfcRepresentation,Object Property,,,https://w3id.org/bot#Site UNION https://w3id.org/bot#Building UNION https://w3id.org/bot#Storey UNION Room UNION https://w3id.org/bot#Element,IfcAbstractRepresentation UNION IfcModelRepresentation,,A relationship between a zone or element within a building to their representation in the IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has IFC representation of
hasIfcRepresentation,Object Property,,,https://w3id.org/bot#Site,IfcSiteRepresentation,only,A relationship between a zone or element within a building to their representation in the IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has IFC representation of
hasIfcRepresentation,Object Property,,,https://w3id.org/bot#Building,IfcBuildingRepresentation,only,A relationship between a zone or element within a building to their representation in the IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has IFC representation of
hasIfcRepresentation,Object Property,,,https://w3id.org/bot#Storey,IfcStoreyRepresentation,only,A relationship between a zone or element within a building to their representation in the IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has IFC representation of
hasIfcRepresentation,Object Property,,,Room,IfcRoomRepresentation,only,A relationship between a zone or element within a building to their representation in the IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has IFC representation of
hasIfcRepresentation,Object Property,,,https://w3id.org/bot#Element,IfcModelRepresentation,only,A relationship between a zone or element within a building to their representation in the IFC schema.,https://www.theworldavatar.com/kg/ontobim/,has IFC representation of
hasLocalOrigin,Object Property,,,CartesianTransformationOperator,CartesianPoint,exactly 1,"Defines the required translation origin, specified as a cartesian point. The actual translation transform the geometric origin to the local origin.",https://www.theworldavatar.com/kg/ontobim/,has local origin
hasLocalPosition,Object Property,,,GeometricVoid UNION IfcAbstractRepresentation UNION IfcModelRepresentation UNION PolygonalBoundedHalfSpace UNION RectangleProfileDefinition UNION SurfacePlane,LocalPlacement,,"A relationship between the abstract boundaries of a spatial zone or a component within the space or building and their placement position within the model. Note that this does not define their concrete geometric representation positions, which is only available in the ModelRepresentation3D class.",https://www.theworldavatar.com/kg/ontobim/,has local position
hasNextVertex ,"Object Property, Irreflexive Property",,,LineVertex,LineVertex,,A relationship that linked the current vertex to the next vertex in a line.,https://www.theworldavatar.com/kg/ontobim/,has next vertex
hasParentContext,"Object Property, Asymmetric Property",,,GeometricRepresentationSubContext,GeometricRepresentationContext,exactly 1,A relationship between the parent and child context to share their contextual attributes.,https://www.theworldavatar.com/kg/ontobim/,has parent context
hasPolygonalBoundary,Object Property,,,PolygonalBoundedHalfSpace,Polyline,,"A relationship that defines the half space&apos;s 2D bounded curve, defined in the xy plane of the position coordinate system.",https://www.theworldavatar.com/kg/ontobim/,has polygonal boundary
hasProfileType,Object Property,,,RectangleProfileDefinition,https://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#AREA,exactly 1,A relationship that defines that profile type of a profile definition of a surface.,https://www.theworldavatar.com/kg/ontobim/,has profile type
hasRefPoint,Object Property,,,LineVertex UNION LocalPlacement,CartesianPoint,,A relationship that defines the geometric position of a reference point.,https://www.theworldavatar.com/kg/ontobim/,has reference point
hasRelativePositionTo,"Object Property, Functional Property, Irreflexive Property",,,LocalPlacement,LocalPlacement,,A relationship between a component or spatial zone&apos;s placement position to their parent zone&apos;s placement position within the model.,https://www.theworldavatar.com/kg/ontobim/,has relative position to
hasRepresentationItem,"Object Property, Asymmetric Property",,,ModelRepresentation3D,GeometricRepresentation,,A relationship defining the representation items that constitutes the 3D geometric model representation of an element.,https://www.theworldavatar.com/kg/ontobim/,has representation item
hasRootZone,"Object Property, Functional Property, Irreflexive Property",,,IfcProjectRepresentation,IfcSiteRepresentation UNION IfcBuildingRepresentation,,A relationship that reference the root of the project&apos;s spatial structure hierarchy to a zone of either site or building level.,https://www.theworldavatar.com/kg/ontobim/,has root zone
hasSecondOperand,Object Property,,,BooleanClippingResult,GeometricRepresentation,exactly 1,A relationship that defines the second operand/geometry of the boolean clipping operation. This is usually a half space solid.,https://www.theworldavatar.com/kg/ontobim/,has second operand
hasSourcePlacement ,Object Property,,,ModelRepresentation3D,LocalPlacement,exactly 1,A relationship defining the source placement of an existing geometric representation for an element&apos;s model representaion. This relationship must be used alongside the &quot;hasTargetPlacement&quot; property. The target placement is linked to a transformation operator which will transform the source placement into the right location for this instance.,https://www.theworldavatar.com/kg/ontobim/,has source placement
hasStartingVertex,Object Property,,,Polyline,LineVertex,exactly 1,A relationship that indicates the starting vertex for a line.,https://www.theworldavatar.com/kg/ontobim/,has starting vertex
hasSubContext,Object Property,,,ModelRepresentation3D,GeometricRepresentationSubContext,exactly 1,Defines the the representation context for which the different subtypes of model representation are valid,https://www.theworldavatar.com/kg/ontobim/,has subcontext
hasTargetPlacement,Object Property,,,ModelRepresentation3D,CartesianTransformationOperator,exactly 1,A relationship defining the target placement of an existing geometric representation source for an element&apos;s model representaion. This relationship must be used alongside the &quot;hasSourcePlacement&quot; property. The target placement is linked to a transformation operator which will transform the source placement into the right location for this instance.,https://www.theworldavatar.com/kg/ontobim/,has target placement
hasTargetView,Object Property,,,GeometricRepresentationSubContext,https://standards.buildingsmart.org/IFC/DEV/IFC2x3/TC1/OWL#IfcGeometricProjectionEnum,,A relationship that defines the target IFC view of the representation which is applicable to the subcontext.,https://www.theworldavatar.com/kg/ontobim/,has target view
hasTrueNorth,Object Property,,,GeometricRepresentationContext,DirectionVector,exactly 1,Defines the direction of the geometric representation context&apos;s true north relative to the underlying coordinate system as established by the attribute WorldCoordinateSystem.,https://www.theworldavatar.com/kg/ontobim/,has true north
hasVoid,Object Property,,,IfcModelRepresentation,GeometricVoid,,A relationship that defines the voids in any element&apos;s geometry.,https://www.theworldavatar.com/kg/ontobim/,has void
hasWorldCoordinateSystem ,Object Property,,,GeometricRepresentationContext,LocalPlacement,exactly 1,Establishes the engineering coordinate system for all representation contexts used by the project.,https://www.theworldavatar.com/kg/ontobim/,has world coordinate system
https://www.theworldavatar.com/kg/ontoubemmp/consumesUtilities,Object Property,,,https://w3id.org/bot#Zone,https://www.theworldavatar.com/kg/ontoubemmp/UtilitiesConsumption,,A relationship between a facility and its consumed utilities,https://www.theworldavatar.com/kg/ontoubemmp/,consumes utilities
hasFacility,Object Property,https://w3id.org/bot#containsZone,IS-A,https://w3id.org/bot#Building,Facility,,Relation to facility contained within a building.,https://www.theworldavatar.com/kg/ontobim/,has facility
hasRoom,Object Property,https://w3id.org/bot#containsZone,IS-A,https://w3id.org/bot#Storey UNION Facility,Room,,"Relation to a room contained within a storey or facility. By linking the room to a storey and facility, it also enables users to detect which storeys a facility is found on.",https://www.theworldavatar.com/kg/ontobim/,has facility
hasRefElevation,"Object Property, Functional Property",,,IfcSiteRepresentation UNION IfcBuildingRepresentation UNION IfcStoreyRepresentation,https://www.ontology-of-units-of-measure.org/resource/om-2/Height,,"A relationship that defines the Site&apos;s datum elevation or the Building&apos;s reference height relative to sea level, as well as the elevation from the base of one storey, relative to the internal reference height of the building.",https://www.ontology-of-units-of-measure.org/resource/om-2/,has reference elevation
hasTerrainElevation ,Object Property,,,IfcSiteRepresentation UNION IfcBuildingRepresentation UNION IfcStoreyRepresentation,https://www.ontology-of-units-of-measure.org/resource/om-2/Height,,"A relationship that defines the elevation of the terrain around the building footprint, relative to the sea level.",https://www.ontology-of-units-of-measure.org/resource/om-2/,has terrain elevation
hasAgreementFlag,Data Property,,,HalfSpaceSolid,boolean,,"A boolean property that determines the subset of a half space. When true, the subset is the one the normal points away from. Otherwise, the subset is the one the normal points into.",https://www.theworldavatar.com/kg/ontobim/,has agreement flag
hasContextIdentifier,Data Property,,,GeometricRepresentationSubContext,String,,Defines an optional identifier of the representation sub-context as used within a project.,https://www.theworldavatar.com/kg/ontobim/,has context identifier
hasContextType,Data Property,,,GeometricRepresentationSubContext,String,,"The description of the type of a representation context in IFC, usually a string representation of IfcGeometricProjectionEnum like Model.",https://www.theworldavatar.com/kg/ontobim/,has context type
hasCoordinate,"Data Property, Functional Property",,,CartesianPoint,double,,"Defines the x-,y-, and z-coordinates for a Cartesian Point as a double value. This relationship is not intended to be stated explicitly, but inferred from its sub-properties. For application, only the sub-properties are used.",https://www.theworldavatar.com/kg/ontobim/,has coordinate
hasXCoordinate,"Data Property, Functional Property",hasCoordinate,IS-A,CartesianPoint,double,,A relationship that defines the Cartesian Point X-coordinates as a double value.,https://www.theworldavatar.com/kg/ontobim/,has x coordinates
hasYCoordinate,"Data Property, Functional Property",hasCoordinate,IS-A,CartesianPoint,double,,A relationship that defines the Cartesian Point Y-coordinates as a double value.,https://www.theworldavatar.com/kg/ontobim/,has y coordinates
hasZCoordinate,"Data Property, Functional Property",hasCoordinate,IS-A,CartesianPoint,double,,A relationship that defines the Cartesian Point Z-coordinates as a double value.,https://www.theworldavatar.com/kg/ontobim/,has z coordinates
hasDegreeMinuteSecond,Data Property,,,CompoundPlaneAngle,integer,,"Defines the degree, minutes, seconds, and microseconds for a Compound Plane Angle as an integer value. This relationship is not intended to be stated explicitly, but inferred from its sub-properties. For application, only the sub-properties are used.",https://www.theworldavatar.com/kg/ontobim/,has degree minute or second
hasDegree,Data Property,hasDegreeMinuteSecond,IS-A,CompoundPlaneAngle,integer,,A relationship that defines the compound plane angle&apos;s degrees measure  as an integer value.,https://www.theworldavatar.com/kg/ontobim/,has degree
hasMinute,Data Property,hasDegreeMinuteSecond,IS-A,CompoundPlaneAngle,integer,,A relationship that defines the compound plane angle&apos;s minutes measure as an integer value.,https://www.theworldavatar.com/kg/ontobim/,has minute
hasSecond,Data Property,hasDegreeMinuteSecond,IS-A,CompoundPlaneAngle,integer,,A relationship that defines the compound plane angle&apos;s seconds measure as an integer value.,https://www.theworldavatar.com/kg/ontobim/,has seconds
hasMicroSecond,Data Property,hasDegreeMinuteSecond,IS-A,CompoundPlaneAngle,integer,,A relationship that defines the compound plane angle&apos;s microseconds measure as an integer value.,https://www.theworldavatar.com/kg/ontobim/,has microseconds
hasDirectionRatio,"Data Property, Functional Property",,,DirectionVector,double,,"Defines the x,y, and z direction ratio for a Direction Vector as a double value. This relationship is not intended to be stated explicitly, but inferred from its sub-properties. For application, only the sub-properties are used.",https://www.theworldavatar.com/kg/ontobim/,has direction ratio
hasXDirectionRatio,"Data Property, Functional Property",hasDirectionRatio,IS-A,DirectionVector,double,,A relationship that defines the Direction Vector&apos;s X-direction ratio as a double value.,https://www.theworldavatar.com/kg/ontobim/,has x direction ratio
hasYDirectionRatio,"Data Property, Functional Property",hasDirectionRatio,IS-A,DirectionVector,double,,A relationship that defines the Direction Vector&apos;s Y-direction ratio as a double value.,https://www.theworldavatar.com/kg/ontobim/,has y direction ratio
hasZDirectionRatio,"Data Property, Functional Property",hasDirectionRatio,IS-A,DirectionVector,double,,A relationship that defines the Direction Vector&apos;s Z-direction ratio as a double value.,https://www.theworldavatar.com/kg/ontobim/,has z direction ratio
hasExtrusionDepth,"Data Property, Functional Property",,,ExtrudedAreaSolid,double,,Defines the distance that the solid is extruded.,https://www.theworldavatar.com/kg/ontobim/,has extrusion depth
hasIfcId,Data Property,,,IfcAbstractRepresentation UNION IfcModelRepresentation,String,,A relationship between an abstract zone or tangible element/component and their IFC ID stored in the IFC file.,https://www.theworldavatar.com/kg/ontobim/,has a IFC ID of
hasPhase,Data Property,,,IfcProjectRepresentation,String,,"Defines the current project phase. As IFC allows this attribute to be open to interpretation for all project partners, values are inexhaustible.",https://www.theworldavatar.com/kg/ontobim/,has phase
hasPrecision,"Data Property, Functional Property",,,GeometricRepresentationContext,double,,"A relationship between the geometric representation context and their model precision value, that indicates tolerance level for which two given points are still identical.",https://www.theworldavatar.com/kg/ontobim/,has precision
hasRepresentationType,Data Property,,,ModelRepresentation3D,String,,A relationship decribing the type of representation context for a 3D model representation. This is equivalent to the representation type attribute in the IfcRepresentation class.,https://www.theworldavatar.com/kg/ontobim/,has representation type
hasScale,Data Property,,,CartesianTransformationOperator,double,,Defines a relationship from the operator to their scaling value for transformation.,https://www.theworldavatar.com/kg/ontobim/,has scale
hasSpaceDimension ,"Data Property, Functional Property",,,GeometricRepresentationContext,integer,,A relationship defining a geometric representation context and their integer dimension count of the coordinate space modeled. It is usually 2 or 3.,https://www.theworldavatar.com/kg/ontobim/,has space dimensions
hasVoidType,Data Property,,,GeometricVoid,String,,"Defines the type of geometric void, usually opening or recess.",https://www.theworldavatar.com/kg/ontobim/,has void type
hasXDimensionExtent,"Data Property, Functional Property",,,RectangleProfileDefinition,double,,Defines the X-extents for the rectangle profile.,https://www.theworldavatar.com/kg/ontobim/,has x dimension extent
hasYDimensionExtent,"Data Property, Functional Property",,,RectangleProfileDefinition,double,,Defines the Y-extents for the rectangle profile.,https://www.theworldavatar.com/kg/ontobim/,has y dimension extent
hasZDimensionExtent,"Data Property, Functional Property",,,RectangleProfileDefinition,double,,Defines the Z-extents for the rectangle profile.,https://www.theworldavatar.com/kg/ontobim/,has z dimension extent
isLoopNonInversedOrientation,"Data Property, Functional Property",,,FaceOuterBound,boolean,,"A boolean property that indicates whether the loop has the same sense when used to bound the face as when first defined. When false, the senses of all its component oriented edges are implicitly reversed when used in the face.",https://www.theworldavatar.com/kg/ontobim/,is loop non inversed orientation
https://www.w3.org/2000/01/rdf-schema#label,Data Property,,,IfcAbstractRepresentation UNION IfcModelRepresentation,String,,"A relationship between the Zone or Element of a building and its reference name that is stored as a string literal such as Basement 1, 1st Floor or Wooden Table.",https://www.w3.org/2000/01/rdf-schema,label
hasCapacity,Data Property,,,https://w3id.org/bot#Zone,integer,,Indicates the maximum number of occupants a specific zone can accommodate,https://www.theworldavatar.com/kg/ontobim/,has capacity
